GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed,geometry_Tract,ward,OBJECTID,URL,DC_CODE,TYPE,NAME,GIS_ID,SHAPE_Length,SHAPE_Area,Name,Description,geometry_ft
110010032001,2016,32.1,"District of Columbia, District of Columbia",1015.0,13.04,135.0,36.22,1325.0,125625.0,552600.0,50.0,19.51,55.07,20.99,0.0,4.43,0.0,0.0,0.0,3.0,0.0,0.0,2.22,1,0,0,"MULTIPOLYGON (((-77.019193 38.935215, -77.02238 38.934667, -77.024022 38.934506, -77.024298 38.936329, -77.01903299999999 38.937398, -77.019226 38.936899, -77.019193 38.935215)))",Ward 1,,,,,,,,,,,
110010032002,2016,32.2,"District of Columbia, District of Columbia",1015.0,13.33,189.0,56.6,870.0,42479.0,358700.0,32.9,12.51,39.21,45.32,0.0,2.07,0.0,0.89,0.0,41.0,2.0,1.06,21.69,1,0,0,"MULTIPOLYGON (((-77.024022 38.934506, -77.02238 38.934667, -77.019193 38.935215, -77.019161 38.934159, -77.018804 38.932691, -77.02377300000001 38.93281, -77.02380100000001 38.933017, -77.024022 38.934506)))",Ward 1,,,,,,,,,,,
110010032003,2016,32.3,"District of Columbia, District of Columbia",1572.0,18.84,318.0,49.05,702.0,95000.0,346400.0,20.5,16.86,43.58,33.72,0.0,5.41,0.0,0.45,0.0,7.0,3.0,0.94,2.2,1,0,0,"MULTIPOLYGON (((-77.018804 38.932691, -77.018277 38.930556, -77.02337 38.930018, -77.02377300000001 38.93281, -77.018804 38.932691)))",Ward 1,,,,,,,,,,,
110010032004,2016,32.4,"District of Columbia, District of Columbia",1395.0,0.0,211.0,31.94,972.0,90313.0,407600.0,25.1,20.07,62.65,14.55,0.0,2.51,0.0,0.22,0.0,32.0,3.0,1.42,15.17,1,0,0,"MULTIPOLYGON (((-77.02337 38.930018, -77.018277 38.930556, -77.017949 38.929081, -77.018106 38.928484, -77.017984 38.928449, -77.018333 38.928158, -77.019329 38.927938, -77.020116 38.927909, -77.02045 38.927534, -77.02262399999999 38.927341, -77.022964 38.927226, -77.023095 38.928123, -77.02337 38.930018)))",Ward 1,,,,,,,,,,,
110010033011,2016,33.01.1,"District of Columbia, District of Columbia",1417.0,0.0,168.0,42.54,2200.0,113750.0,740000.0,33.7,36.63,40.23,11.86,0.0,7.27,0.0,4.02,0.0,4.0,0.0,0.0,2.38,1,0,0,"MULTIPOLYGON (((-77.012148 38.921306, -77.012142 38.926282, -77.009044 38.926667, -77.00904199999999 38.918125, -77.012151 38.91811, -77.012148 38.921306)))",Ward 5,,,,,,,,,,,
110010033012,2016,33.01.2,"District of Columbia, District of Columbia",1234.0,0.0,248.0,55.33,2270.0,89028.0,554300.0,23.7,63.05,24.39,8.75,0.0,2.35,0.0,1.46,0.0,2.0,0.0,0.0,0.81,1,0,0,"MULTIPOLYGON (((-77.01427099999999 38.914988, -77.014501 38.916995, -77.012151 38.91811, -77.00904199999999 38.918125, -77.00904199999999 38.916811, -77.01427099999999 38.914988)))",Ward 5,,,,,,,,,,,
110010033013,2016,33.01.3,"District of Columbia, District of Columbia",968.0,0.0,227.0,23.15,2350.0,115042.0,534400.0,28.4,40.91,50.1,3.82,0.0,1.86,0.0,2.38,0.93,2.0,0.0,0.0,0.88,1,0,0,"MULTIPOLYGON (((-77.014802 38.919663, -77.012148 38.921306, -77.012151 38.91811, -77.014501 38.916995, -77.014802 38.919663)))",Ward 5,,,,,,,,,,,
110010033021,2016,33.02.1,"District of Columbia, District of Columbia",1219.0,8.6,240.0,35.33,1750.0,107589.0,647200.0,24.9,34.95,49.55,6.89,0.0,5.82,0.0,2.79,0.0,5.0,5.0,2.08,2.08,1,0,0,"MULTIPOLYGON (((-77.009045 38.915564, -77.00904800000001 38.914086, -77.01408499999999 38.913344, -77.01427099999999 38.914988, -77.00904199999999 38.916811, -77.009045 38.915564)))",Ward 5,,,,,,,,,,,
110010033022,2016,33.02.2,"District of Columbia, District of Columbia",1119.0,11.76,186.0,46.62,1441.0,135481.0,588300.0,29.4,43.61,42.18,4.47,0.36,4.02,0.0,3.84,1.52,5.0,1.0,0.54,2.69,1,0,0,"MULTIPOLYGON (((-77.009051 38.910795, -77.012157 38.912117, -77.01408499999999 38.912935, -77.01405200000001 38.913013, -77.01408499999999 38.913344, -77.00904800000001 38.914086, -77.009051 38.910795)))",Ward 5,,,,,,,,,,,
110010034001,2016,34.1,"District of Columbia, District of Columbia",1522.0,15.21,324.0,80.19,388.0,28657.0,727300.0,25.6,21.02,69.65,6.57,0.0,0.46,0.0,2.3,0.0,26.0,14.0,4.32,8.02,1,0,0,"MULTIPOLYGON (((-77.017066 38.914208, -77.017872 38.91937, -77.014802 38.919663, -77.014501 38.916995, -77.01427099999999 38.914988, -77.016818 38.914101, -77.017066 38.914208)))",Ward 1,,,,,,,,,,,
110010034002,2016,34.2,"District of Columbia, District of Columbia",3194.0,13.93,372.0,51.13,1942.0,108750.0,551700.0,29.1,28.8,56.01,10.74,0.0,1.41,0.0,2.69,0.34,11.0,1.0,0.27,2.96,1,0,0,"MULTIPOLYGON (((-77.01408499999999 38.912935, -77.016818 38.914101, -77.01427099999999 38.914988, -77.01408499999999 38.913344, -77.01405200000001 38.913013, -77.01408499999999 38.912935)), ((-77.017066 38.914208, -77.018109 38.914646, -77.020658 38.915738, -77.02189300000001 38.916261, -77.021906 38.919765, -77.02252300000001 38.924183, -77.022964 38.927226, -77.02262399999999 38.927341, -77.02045 38.927534, -77.020116 38.927909, -77.019329 38.927938, -77.018333 38.928158, -77.017984 38.928449, -77.01516599999999 38.926612, -77.012142 38.926282, -77.012148 38.921306, -77.014802 38.919663, -77.017872 38.91937, -77.017066 38.914208)))",Ward 1,,,,,,,,,,,
110010035001,2016,35.1,"District of Columbia, District of Columbia",2104.0,13.45,363.0,54.06,1793.0,92396.0,512600.0,34.3,23.43,45.72,18.44,0.0,9.74,0.0,1.81,0.86,30.0,9.0,2.48,8.26,1,0,0,"MULTIPOLYGON (((-77.027038 38.923767, -77.027046 38.926749, -77.02348600000001 38.927077, -77.022964 38.927226, -77.02252300000001 38.924183, -77.027038 38.923767)))",Ward 1,,,,,,,,,,,
110010035002,2016,35.2,"District of Columbia, District of Columbia",3499.0,18.13,368.0,61.37,281.0,33971.0,466500.0,27.0,9.37,87.48,0.43,0.0,1.71,0.0,1.0,0.0,77.0,48.0,13.04,20.92,1,0,0,"MULTIPOLYGON (((-77.027036 38.920763, -77.027038 38.923767, -77.02252300000001 38.924183, -77.021906 38.919765, -77.02189300000001 38.916261, -77.023076 38.916764, -77.023955 38.91699, -77.023943 38.917764, -77.02441 38.918401, -77.027036 38.920763)))",Ward 1,,,,,,,,,,,
110010036001,2016,36.1,"District of Columbia, District of Columbia",1686.0,0.0,619.0,69.19,1299.0,125025.0,472500.0,19.7,50.77,28.05,14.29,0.0,4.8,0.0,2.08,0.0,38.0,5.0,0.81,6.14,1,0,0,"MULTIPOLYGON (((-77.032132 38.923635, -77.032143 38.923763, -77.02971100000001 38.923765, -77.02970000000001 38.920915, -77.02967700000001 38.920499, -77.031941 38.920064, -77.031841 38.920756, -77.03193 38.92166, -77.032132 38.923635)))",Ward 1,,,,,,,,,,,
110010036002,2016,36.2,"District of Columbia, District of Columbia",1522.0,8.79,563.0,82.33,1595.0,58472.0,793600.0,31.3,36.93,42.58,18.07,0.0,1.38,0.0,1.05,0.0,13.0,4.0,0.71,2.31,1,0,0,"MULTIPOLYGON (((-77.02971100000001 38.923765, -77.032143 38.923763, -77.03237 38.926685, -77.032055 38.926725, -77.029707 38.926742, -77.02971100000001 38.923765)))",Ward 1,,,,,,,,,,,
110010036003,2016,36.3,"District of Columbia, District of Columbia",1828.0,0.0,447.0,55.23,1689.0,65521.0,822600.0,29.5,50.44,33.59,4.38,0.0,7.99,0.0,3.61,0.0,20.0,2.0,0.45,4.47,1,0,0,"MULTIPOLYGON (((-77.02967700000001 38.920499, -77.02970000000001 38.920915, -77.02971100000001 38.923765, -77.029707 38.926742, -77.027046 38.926749, -77.027038 38.923767, -77.027036 38.920763, -77.02886599999999 38.920657, -77.02967700000001 38.920499)))",Ward 1,,,,,,,,,,,
110010037001,2016,37.1,"District of Columbia, District of Columbia",1811.0,13.35,440.0,69.88,1826.0,114162.0,459200.0,25.9,44.01,32.74,12.15,0.0,8.5,0.0,2.6,0.0,13.0,0.0,0.0,2.95,1,0,0,"MULTIPOLYGON (((-77.032132 38.923635, -77.03193 38.92166, -77.035214 38.921455, -77.035309 38.923295, -77.03482200000001 38.923452, -77.032132 38.923635)))",Ward 1,,,,,,,,,,,
110010037002,2016,37.2,"District of Columbia, District of Columbia",2310.0,20.73,1036.0,80.69,1158.0,46875.0,353900.0,31.5,27.23,50.61,15.89,0.0,5.11,0.0,1.17,0.0,103.0,34.0,3.28,9.94,1,0,0,"MULTIPOLYGON (((-77.032143 38.923763, -77.032132 38.923635, -77.03482200000001 38.923452, -77.035309 38.923295, -77.036491 38.92325, -77.036489 38.926272, -77.032873 38.926479, -77.03237 38.926685, -77.032143 38.923763)))",Ward 1,,,,,,,,,,,
110010037003,2016,37.3,"District of Columbia, District of Columbia",1739.0,16.67,459.0,79.58,1309.0,72179.0,827600.0,35.5,32.6,14.38,50.55,1.09,1.38,0.0,0.0,0.0,35.0,3.0,0.65,7.63,1,0,0,"MULTIPOLYGON (((-77.036491 38.92325, -77.035309 38.923295, -77.035214 38.921455, -77.03193 38.92166, -77.031841 38.920756, -77.031941 38.920064, -77.036496 38.919145, -77.03648800000001 38.922732, -77.036492 38.923208, -77.036491 38.92325)))",Ward 1,,,,,,,,,,,
110010038001,2016,38.1,"District of Columbia, District of Columbia",2396.0,3.4,874.0,67.1,1716.0,118750.0,576600.0,20.5,58.35,13.98,22.7,0.0,4.47,0.0,0.5,0.0,63.0,3.0,0.34,7.21,1,0,0,"MULTIPOLYGON (((-77.04209400000001 38.923055, -77.036491 38.92325, -77.036492 38.923208, -77.03648800000001 38.922732, -77.041704 38.919659, -77.04268399999999 38.922661, -77.04209400000001 38.923055)))",Ward 1,,,,,,,,,,,
110010038002,2016,38.2,"District of Columbia, District of Columbia",1732.0,20.24,631.0,66.51,1661.0,92604.0,593300.0,28.2,63.39,9.53,14.09,0.0,6.47,2.77,3.75,0.0,25.0,6.0,0.95,3.96,1,0,0,"MULTIPOLYGON (((-77.038473 38.918523, -77.041224 38.917008, -77.04142899999999 38.91689, -77.041656 38.91678, -77.041704 38.919659, -77.03648800000001 38.922732, -77.036496 38.919145, -77.038473 38.918523)))",Ward 1,,,,,,,,,,,
110010038003,2016,38.3,"District of Columbia, District of Columbia",841.0,7.19,562.0,88.46,862.0,33205.0,,25.7,40.43,26.99,12.6,0.0,4.52,0.0,15.46,0.0,18.0,8.0,1.42,3.2,1,0,0,"MULTIPOLYGON (((-77.03648800000001 38.926525, -77.036489 38.926272, -77.036491 38.92325, -77.04209400000001 38.923055, -77.040415 38.92418, -77.03845 38.925357, -77.037136 38.926111, -77.036939 38.926285, -77.036599 38.92647, -77.03648800000001 38.926525)))",Ward 1,,,,,,,,,,,
110010039001,2016,39.1,"District of Columbia, District of Columbia",1334.0,0.0,845.0,94.09,1667.0,86818.0,462500.0,27.9,61.24,14.47,12.67,0.0,11.62,0.0,0.0,0.0,85.0,11.0,1.3,10.06,1,0,0,"MULTIPOLYGON (((-77.03648800000001 38.926525, -77.036599 38.92647, -77.036939 38.926285, -77.037136 38.926111, -77.03845 38.925357, -77.041214 38.92686, -77.041214 38.927182, -77.03839499999999 38.927161, -77.03757 38.926946, -77.037395 38.926994, -77.03713399999999 38.927016, -77.036815 38.927087, -77.03670700000001 38.927118, -77.03648800000001 38.926525)))",Ward 1,,,,,,,,,,,
110010039002,2016,39.2,"District of Columbia, District of Columbia",1178.0,0.0,400.0,66.17,1654.0,90080.0,357300.0,23.9,77.42,7.72,7.64,0.0,5.94,0.0,1.27,0.0,15.0,5.0,1.25,3.75,1,0,0,"MULTIPOLYGON (((-77.04734000000001 38.923248, -77.048565 38.923344, -77.048665 38.923351, -77.049415 38.925266, -77.049964 38.927699, -77.04985499999999 38.927984, -77.049483 38.928189, -77.049064 38.928151, -77.04866800000001 38.927923, -77.046055 38.926054, -77.04469899999999 38.927454, -77.044329 38.926842, -77.043368 38.927969, -77.041844 38.927219, -77.041214 38.927182, -77.041214 38.92686, -77.041545 38.926144, -77.04160400000001 38.925472, -77.043386 38.92551, -77.04427099999999 38.926009, -77.04472199999999 38.924746, -77.044532 38.923821, -77.043677 38.923425, -77.043359 38.923239, -77.04734000000001 38.923248)))",Ward 1,,,,,,,,,,,
110010039003,2016,39.3,"District of Columbia, District of Columbia",1161.0,0.0,597.0,80.44,1623.0,88419.0,730000.0,27.4,77.61,8.61,9.22,1.72,2.84,0.0,0.0,0.0,32.0,4.0,0.67,5.36,1,0,0,"MULTIPOLYGON (((-77.04160400000001 38.925472, -77.041545 38.926144, -77.041214 38.92686, -77.03845 38.925357, -77.040415 38.92418, -77.04209400000001 38.923055, -77.04268399999999 38.922661, -77.042919 38.923067, -77.043359 38.923239, -77.043677 38.923425, -77.041051 38.925192, -77.04160400000001 38.925472)))",Ward 1,,,,,,,,,,,
110010039004,2016,39.4,"District of Columbia, District of Columbia",819.0,0.0,259.0,28.35,1888.0,113983.0,380300.0,22.5,78.02,12.82,0.0,0.0,6.59,0.0,2.56,0.0,9.0,6.0,2.32,3.47,1,0,0,"MULTIPOLYGON (((-77.04160400000001 38.925472, -77.041051 38.925192, -77.043677 38.923425, -77.044532 38.923821, -77.04472199999999 38.924746, -77.04427099999999 38.926009, -77.043386 38.92551, -77.04160400000001 38.925472)))",Ward 1,,,,,,,,,,,
110010040011,2016,40.01.1,"District of Columbia, District of Columbia",1741.0,0.0,617.0,60.05,1853.0,91908.0,497800.0,30.8,85.81,2.47,5.86,0.0,5.17,0.0,0.69,0.0,24.0,4.0,0.65,3.89,1,0,0,"MULTIPOLYGON (((-77.044398 38.919664, -77.044432 38.919604, -77.044781 38.919052, -77.044838 38.919207, -77.045 38.919535, -77.04734000000001 38.923248, -77.043359 38.923239, -77.042919 38.923067, -77.04268399999999 38.922661, -77.044398 38.919664)))",Ward 1,,,,,,,,,,,
110010040012,2016,40.01.2,"District of Columbia, District of Columbia",503.0,0.0,201.0,38.16,1470.0,143068.0,600000.0,23.2,92.05,2.58,5.37,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,4.48,1,0,0,"MULTIPOLYGON (((-77.046345 38.915989, -77.046396 38.916176, -77.04674 38.916767, -77.047027 38.917331, -77.047631 38.918468, -77.04794 38.918613, -77.045 38.919535, -77.044838 38.919207, -77.044781 38.919052, -77.046345 38.915989)))",Ward 1,,,,,,,,,,,
110010040013,2016,40.01.3,"District of Columbia, District of Columbia",1876.0,0.0,597.0,60.24,1926.0,103825.0,612700.0,27.5,69.67,3.73,18.07,0.0,5.17,3.36,0.0,0.0,14.0,0.0,0.0,2.35,1,0,0,"MULTIPOLYGON (((-77.048665 38.923351, -77.048565 38.923344, -77.04734000000001 38.923248, -77.045 38.919535, -77.04794 38.918613, -77.050191 38.921259, -77.05021600000001 38.921301, -77.048665 38.923351)))",Ward 1,,,,,,,,,,,
110010040021,2016,40.02.1,"District of Columbia, District of Columbia",729.0,0.0,312.0,78.45,1738.0,83875.0,453100.0,27.2,87.38,1.37,2.33,0.0,5.76,0.0,3.16,0.0,13.0,2.0,0.64,4.17,1,0,0,"MULTIPOLYGON (((-77.044398 38.919664, -77.04268399999999 38.922661, -77.041704 38.919659, -77.044398 38.919664)))",Ward 1,,,,,,,,,,,
110010040022,2016,40.02.2,"District of Columbia, District of Columbia",1609.0,0.0,648.0,58.15,1771.0,103813.0,619300.0,26.0,76.2,5.97,11.75,0.62,3.6,0.0,1.49,0.37,21.0,3.0,0.46,3.24,1,0,0,"MULTIPOLYGON (((-77.043436 38.915888, -77.044781 38.919052, -77.044432 38.919604, -77.044398 38.919664, -77.041704 38.919659, -77.041656 38.91678, -77.043436 38.915888)))",Ward 1,,,,,,,,,,,
110010040023,2016,40.02.3,"District of Columbia, District of Columbia",660.0,0.0,277.0,64.63,1507.0,83229.0,398600.0,30.4,79.55,7.58,5.91,0.0,6.97,0.0,0.0,0.0,10.0,1.0,0.36,3.61,1,0,0,"MULTIPOLYGON (((-77.043436 38.915888, -77.04491299999999 38.915108, -77.046166 38.914379, -77.04621899999999 38.914592, -77.046345 38.915989, -77.044781 38.919052, -77.043436 38.915888)))",Ward 1,,,,,,,,,,,
110010041001,2016,41.1,"District of Columbia, District of Columbia",1314.0,0.0,433.0,54.28,2120.0,120804.0,635700.0,23.3,85.08,2.74,5.25,0.0,5.02,0.0,1.29,0.61,10.0,2.0,0.46,2.31,1,0,0,"MULTIPOLYGON (((-77.04657400000001 38.91403, -77.05061600000001 38.914091, -77.050623 38.915627, -77.047027 38.917331, -77.04674 38.916767, -77.046396 38.916176, -77.046345 38.915989, -77.04621899999999 38.914592, -77.046166 38.914379, -77.046237 38.91433, -77.04657400000001 38.91403)))",Ward 2,,,,,,,,,,,
110010041002,2016,41.2,"District of Columbia, District of Columbia",729.0,0.0,249.0,60.16,1943.0,92364.0,1669100.0,31.7,59.4,0.96,24.69,0.0,10.7,0.0,4.25,0.0,2.0,1.0,0.4,0.8,1,0,0,"MULTIPOLYGON (((-77.05021600000001 38.921301, -77.050191 38.921259, -77.04794 38.918613, -77.047631 38.918468, -77.047027 38.917331, -77.050623 38.915627, -77.058201 38.917675, -77.05831999999999 38.917762, -77.054652 38.919939, -77.05109400000001 38.919934, -77.05021600000001 38.921301)))",Ward 2,,,,,,,,,,,
110010041003,2016,41.3,"District of Columbia, District of Columbia",716.0,0.0,168.0,29.22,2066.0,185714.0,2000001.0,22.5,72.77,10.34,11.17,0.0,4.19,0.0,0.42,1.12,2.0,0.0,0.0,1.19,1,0,0,"MULTIPOLYGON (((-77.04879699999999 38.909634, -77.049341 38.909635, -77.050085 38.909635, -77.050146 38.909635, -77.05042 38.909634, -77.05037900000001 38.909874, -77.050597 38.910004, -77.05126 38.910753, -77.052514 38.911896, -77.05534299999999 38.912957, -77.05564800000001 38.913352, -77.058903 38.915474, -77.059071 38.915793, -77.05871 38.917163, -77.05831999999999 38.917762, -77.058201 38.917675, -77.050623 38.915627, -77.05061600000001 38.914091, -77.04657400000001 38.91403, -77.04879 38.911501, -77.048738 38.91127, -77.04879699999999 38.910323, -77.04879699999999 38.909634)))",Ward 2,,,,,,,,,,,
110010042011,2016,42.01.1,"District of Columbia, District of Columbia",1507.0,0.0,841.0,74.52,1719.0,80313.0,437000.0,26.3,72.79,8.23,8.23,0.0,5.84,0.0,0.0,4.91,32.0,0.0,0.0,3.8,1,0,0,"MULTIPOLYGON (((-77.036502 38.916289, -77.036507 38.916231, -77.036509 38.914093, -77.03848000000001 38.914091, -77.038472 38.917003, -77.038473 38.918523, -77.036496 38.919145, -77.036492 38.917002, -77.03648699999999 38.916808, -77.036502 38.916289)))",Ward 2,,,,,,,,,,,
110010042012,2016,42.01.2,"District of Columbia, District of Columbia",2118.0,4.71,707.0,48.49,2141.0,114554.0,637200.0,24.8,81.68,5.19,2.93,0.9,3.31,0.0,6.0,0.0,5.0,2.0,0.28,0.71,1,0,0,"MULTIPOLYGON (((-77.03848000000001 38.914091, -77.039275 38.914092, -77.041662 38.914092, -77.041656 38.91678, -77.04142899999999 38.91689, -77.041224 38.917008, -77.038473 38.918523, -77.038472 38.917003, -77.03848000000001 38.914091)))",Ward 2,,,,,,,,,,,
110010042021,2016,42.02.1,"District of Columbia, District of Columbia",1305.0,0.0,619.0,72.15,1756.0,122188.0,461800.0,19.4,77.7,3.45,5.21,0.69,10.34,0.0,1.92,0.69,29.0,9.0,1.45,4.68,1,0,0,"MULTIPOLYGON (((-77.04297699999999 38.910142, -77.045157 38.912606, -77.041662 38.914092, -77.039275 38.914092, -77.04066 38.912608, -77.04167 38.911534, -77.04297699999999 38.910142)))",Ward 2,,,,,,,,,,,
110010042022,2016,42.02.2,"District of Columbia, District of Columbia",1330.0,0.0,730.0,64.3,1800.0,87188.0,428500.0,25.0,75.56,2.26,10.9,0.0,8.27,0.0,3.01,0.0,22.0,1.0,0.14,3.01,1,0,0,"MULTIPOLYGON (((-77.045157 38.912606, -77.046098 38.914224, -77.046166 38.914379, -77.04491299999999 38.915108, -77.043436 38.915888, -77.041656 38.91678, -77.041662 38.914092, -77.045157 38.912606)))",Ward 2,,,,,,,,,,,
110010043001,2016,43.1,"District of Columbia, District of Columbia",2118.0,6.16,1211.0,69.24,1603.0,78073.0,444600.0,27.6,49.62,20.54,23.47,0.0,2.27,0.0,4.11,0.0,87.0,4.0,0.33,7.18,1,0,0,"MULTIPOLYGON (((-77.036502 38.916289, -77.03648699999999 38.916808, -77.036492 38.917002, -77.036496 38.919145, -77.031941 38.920064, -77.03195100000001 38.916998, -77.034532 38.917002, -77.03453500000001 38.916288, -77.036502 38.916289)))",Ward 1,,,,,,,,,,,
110010043002,2016,43.2,"District of Columbia, District of Columbia",1602.0,9.59,578.0,59.67,1223.0,87434.0,857300.0,33.5,55.87,34.77,6.05,0.0,0.94,0.0,2.37,0.0,64.0,3.0,0.52,11.07,1,0,0,"MULTIPOLYGON (((-77.036502 38.916289, -77.03453500000001 38.916288, -77.034532 38.917002, -77.03195100000001 38.916998, -77.03195100000001 38.914094, -77.03454499999999 38.914092, -77.036509 38.914093, -77.036507 38.916231, -77.036502 38.916289)))",Ward 2,,,,,,,,,,,
110010044001,2016,44.1,"District of Columbia, District of Columbia",3495.0,0.0,809.0,53.4,2265.0,149475.0,588300.0,23.8,72.27,14.65,8.98,0.0,3.29,0.0,0.8,0.0,17.0,1.0,0.12,2.1,1,0,0,"MULTIPOLYGON (((-77.027036 38.920763, -77.02441 38.918401, -77.023943 38.917764, -77.023955 38.91699, -77.02531399999999 38.916998, -77.03195100000001 38.916998, -77.031941 38.920064, -77.02967700000001 38.920499, -77.02886599999999 38.920657, -77.027036 38.920763)))",Ward 1,,,,,,,,,,,
110010044002,2016,44.2,"District of Columbia, District of Columbia",2207.0,15.81,468.0,39.7,1705.0,134939.0,866800.0,30.2,60.63,17.54,4.76,0.0,5.85,0.0,11.24,0.0,41.0,10.0,2.14,8.76,1,0,0,"MULTIPOLYGON (((-77.023955 38.91699, -77.023076 38.916764, -77.02189300000001 38.916261, -77.021916 38.914088, -77.027035 38.91409, -77.02961999999999 38.914088, -77.03195100000001 38.914094, -77.03195100000001 38.916998, -77.02531399999999 38.916998, -77.023955 38.91699)))",Ward 1,,,,,,,,,,,
110010046001,2016,46.1,"District of Columbia, District of Columbia",1036.0,34.19,371.0,52.63,633.0,,479100.0,33.8,27.32,65.25,1.93,0.0,2.8,0.0,2.7,0.0,39.0,5.0,1.35,10.51,1,0,0,"MULTIPOLYGON (((-77.012157 38.912117, -77.009051 38.910795, -77.00905299999999 38.90735, -77.01215999999999 38.906269, -77.012157 38.912117)))",Ward 5,,,,,,,,,,,
110010046002,2016,46.2,"District of Columbia, District of Columbia",1911.0,5.22,490.0,62.1,1214.0,70000.0,545700.0,26.2,33.65,46.62,12.04,5.02,2.15,0.0,0.52,0.0,11.0,1.0,0.2,2.24,1,0,0,"MULTIPOLYGON (((-77.017066 38.914208, -77.016818 38.914101, -77.01408499999999 38.912935, -77.012157 38.912117, -77.01215999999999 38.906269, -77.013648 38.905753, -77.014776 38.905361, -77.014865 38.905548, -77.015441 38.907235, -77.015486 38.907397, -77.015908 38.908574, -77.01616300000001 38.909642, -77.01778 38.913765, -77.018109 38.914646, -77.017066 38.914208)))",Ward 5,,,,,,,,,,,
110010047011,2016,47.01.1,"District of Columbia, District of Columbia",1536.0,0.0,496.0,100.0,259.0,18366.0,,25.2,0.0,92.38,1.56,0.0,0.0,0.0,6.05,0.0,210.0,15.0,3.02,42.34,1,0,0,"MULTIPOLYGON (((-77.009063 38.905647, -77.009064 38.902515, -77.012171 38.902516, -77.012171 38.905645, -77.009063 38.905647)))",Ward 6,,,,,,,,,,,
110010047012,2016,47.01.2,"District of Columbia, District of Columbia",2942.0,28.46,1833.0,75.89,1294.0,42361.0,459700.0,28.3,22.5,56.56,5.95,0.0,13.9,0.0,1.09,0.0,391.0,15.0,0.82,21.33,1,0,0,"MULTIPOLYGON (((-77.021918 38.902521, -77.021919 38.902939, -77.021708 38.902965, -77.01990600000001 38.903577, -77.018928 38.903916, -77.01618000000001 38.904879, -77.014776 38.905361, -77.013648 38.905753, -77.01215999999999 38.906269, -77.00905299999999 38.90735, -77.009063 38.905647, -77.012171 38.905645, -77.012171 38.902516, -77.01517699999999 38.902518, -77.019907 38.902521, -77.021918 38.902521)))",Ward 6,,,,,,,,,,,
